File,Duration,BPM,Time_Signature,Genre,Labels,Sections
0895_scarymonsters,369.826,128,4|4,Dance/Electronic,"[5.85937500e-02 3.00585938e+01 4.50585938e+01 6.00585938e+01
 7.50585938e+01 9.00585938e+01 1.05058594e+02 1.20058594e+02
 1.66933594e+02 1.81933594e+02 1.96933594e+02 2.11933594e+02
 2.26933594e+02 2.41933594e+02 2.56933594e+02 2.64433594e+02
 2.79433594e+02 2.94433594e+02 3.09433594e+02 3.24433594e+02
 3.39433594e+02 3.54433594e+02]","['intro' 'silence' 'chorus' 'chorus' 'transition' 'transition'
 'transition' 'transition' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'silence' 'solo/instrumental' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental']"
0897_sentimentaltune,201.348,163,4|4,Pop,"[  0.5294115   6.4189795  15.2533315  24.0876835  35.8668195  47.6459555
  71.2042275  82.9833635  94.7624995 106.5416355 118.3207715 130.0999075
 153.6581795 177.2164515 188.9955875]","['solo/instrumental' 'verse' 'transition' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'verse' 'transition' 'chorus'
 'bridge' 'transition' 'transition']"
0898_sexyback,241.08900000000003,117,4|4,Pop,"[  0.3333335  16.2307845  33.1538775  49.5641495  81.8718725  98.7949655
 115.2052375 148.0257815 155.7180965 172.6411895 205.4617335]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'silence' 'chorus' 'transition' 'solo/instrumental']"
0899_sexycani,205.192,86,4|4,Hip-Hop,"[1.87500000e-01 1.27456320e+01 2.39084160e+01 3.50712000e+01
 4.62339840e+01 6.85595520e+01 7.97223360e+01 9.08851200e+01
 1.13210688e+02 1.24373472e+02 1.35536256e+02 1.57861824e+02
 1.69024608e+02 1.80187392e+02 1.91350176e+02]","['intro' 'chorus' 'chorus' 'chorus' 'verse' 'chorus' 'chorus' 'verse'
 'transition' 'chorus' 'verse' 'chorus' 'chorus' 'chorus' 'outro']"
0900_sexychickakon,193.191,130,4|4,Dance/Electronic,"[4.16666250e-02 4.43493146e+01 7.38877466e+01 1.03426179e+02
 1.33022303e+02 1.62503043e+02]",['intro' 'chorus' 'chorus' 'verse' 'chorus' 'chorus']
0901_sexydj,251.468,124,4|4,Dance/Electronic,"[6.63716250e-02 2.33125276e+01 5.43052956e+01 8.52355996e+01
 1.20032192e+02 1.35477984e+02 1.58638416e+02 1.89518992e+02
 2.20374292e+02]","['intro' 'chorus' 'verse' 'chorus' 'transition' 'bridge' 'verse' 'chorus'
 'outro']"
0902_shakeitradiomix,177.81799999999996,150,4|4,Pop,"[6.81818750e-02 1.92681819e+01 4.48681819e+01 7.04681819e+01
 9.60681819e+01 1.21668182e+02 1.37718182e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'outro']
0903_shakethatbubblenow,185.426,105,4|4,Pop,"[  0.3333335  16.3333455  27.7619255  48.3333695  68.9048135  89.4762575
 107.7619855 126.0477135 144.3334415]","['intro' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'outro']"
0904_shewolf,186.18400000000003,122,4|4,Pop,"[6.14753750e-02 1.97335954e+01 3.54712914e+01 6.69466834e+01
 8.26843794e+01 9.05532274e+01 1.22028619e+02 1.37766315e+02
 1.53504011e+02 1.69241707e+02]","['intro' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'bridge'
 'outro' 'outro']"
0905_shocktoyoursystem,216.329,103,4|4,Pop,"[  0.         5.260192  14.580576  32.63882   42.541728  60.599972
  79.823264 107.784416 125.84266  145.065952 173.027104]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'bridge' 'outro']"
0906_shutupanddrive,211.545,133,4|4,Pop,"[5.63910000e-02 1.44924870e+01 4.33646790e+01 7.22368710e+01
 1.01109063e+02 1.30037646e+02 1.66071495e+02 2.02218126e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0907_skyscraper,221.611,104,4|4,Pop,"[8.57145000e-02 8.16263650e+00 3.58549405e+01 7.27780125e+01
 1.00470317e+02 1.38547235e+02 1.60470308e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0908_sober,249.507,91,4|4,Pop,"[5.76922500e-02 5.33242025e+00 2.64313323e+01 4.75302443e+01
 6.86291562e+01 8.97280683e+01 1.10826980e+02 1.31925892e+02
 1.53024804e+02 1.74123716e+02 1.84673172e+02 2.05772084e+02
 2.26870996e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus' 'verse'
 'bridge' 'transition' 'chorus' 'chorus' 'outro']"
0910_solo,200.512,130,4|4,Pop,"[5.76922500e-02 2.22115162e+01 5.17499483e+01 8.12883803e+01
 1.10826812e+02 1.25596028e+02 1.55134460e+02 1.69903676e+02]","['intro' 'verse' 'chorus' 'verse' 'transition' 'chorus' 'transition'
 'chorus']"
0911_someday,177.896,83,4|4,Pop,"[  0.697674  12.263946  23.830218  35.39649   46.962762  58.529034
  70.095306  81.661578  93.22785  116.360394 127.926666 139.492938
 151.05921  162.625482]","['intro' 'verse' 'chorus' 'transition' 'verse' 'verse' 'chorus' 'chorus'
 'bridge' 'transition' 'chorus' 'chorus' 'chorus' 'chorus']"
0912_somenights,277.404,108,4|4,Pop,"[  0.375     18.152792  35.930584  53.708376  73.708392  91.486184
 109.263976 145.865288 155.146332 172.924124 199.590812 226.2575
 244.035292]","['verse' 'chorus' 'intro' 'verse' 'verse' 'verse' 'chorus' 'transition'
 'verse' 'silence' 'transition' 'verse' 'outro']"
0914_soobviousnow,226.448,152,4|4,Pop,"[  0.285714  12.917298  25.548882  50.81205   76.075218  98.18049
 123.443658 137.65419  150.285774 188.180526]","['intro' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'silence'
 'chorus' 'outro']"
0915_sosletthemusicplay,213.087,115,4|4,Pop,"[  0.        14.5907    31.286348  47.981996  64.677644  73.025468
  89.721116 106.416764 139.80806  156.503708 175.286312 208.677608]","['intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'verse' 'chorus'
 'transition' 'silence' 'chorus' 'outro']"
0916_sowhat,213.976,126,4|4,Pop,"[8.82352500e-02 1.15167952e+01 3.43739153e+01 6.86595952e+01
 9.15167153e+01 1.25802395e+02 1.44849995e+02 1.75326155e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0917_spacemanties,355.865,138,4|4,Pop,"[  0.78853825  14.70159425  42.52770625  70.35381825 126.00604225
 153.83215425 181.65826625 209.48437825 223.39743425 240.78875425
 286.00618625 313.83229825]","['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus' 'transition'
 'verse' 'silence' 'chorus' 'outro']"
0918_starstrukk,171.77900000000002,140,4|4,Pop,"[1.50000000e-01 2.76856867e+01 3.44356800e+01 6.52927920e+01
 9.27213360e+01 9.95784720e+01 1.30435584e+02 1.57864128e+02]","['verse' 'transition' 'chorus' 'verse' 'transition' 'chorus' 'verse'
 'outro']"
0919_stereolove,238.187,126,4|4,Pop,[6.52173750e-02 2.11919041e+02 2.25159905e+02],['intro' 'outro' 'outro']
0920_stopandstare,219.885,92,4|4,Pop,"[  0.         1.80723   12.187854  32.949102  53.71035   74.471598
 100.423158 131.56503  152.326278 173.087526 193.848774]","['silence' 'intro' 'verse' 'verse' 'chorus' 'chorus' 'verse' 'chorus'
 'chorus' 'outro' 'outro']"
0921_stronger,246.448,104,4|4,Hip-Hop,"[  0.         4.626532  23.088068  32.318836  50.780372  69.241908
  87.703444  96.934212 133.857284 152.31882  161.549588 189.241892
 207.703428 226.164964]","['intro' 'verse' 'transition' 'verse' 'verse' 'chorus' 'transition'
 'verse' 'chorus' 'transition' 'bridge' 'chorus' 'outro' 'outro']"
0922_suffocate,214.735,123,4|4,R&B,"[6.07287500e-02 1.57314644e+01 3.12802487e+01 4.68900087e+01
 6.25607444e+01 7.81095287e+01 9.37802644e+01 1.09329049e+02
 1.24938809e+02 1.40548569e+02 1.60060769e+02 1.75670529e+02
 1.91280289e+02]","['intro' 'verse' 'verse' 'chorus' 'chorus' 'verse' 'verse' 'chorus'
 'chorus' 'bridge' 'chorus' 'chorus' 'outro']"
0923_sunandmoon,379.212,128,4|4,Pop,[5.85937500e-02 1.20117188e+02 3.33867188e+02],['intro' 'silence' 'outro']
0925_sweetdisposition,230.788,129,4|4,Pop,"[1.36363750e-01 7.57821975e+00 3.73456438e+01 6.71130677e+01
 1.17209100e+02 1.48772832e+02 2.20781652e+02]",['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0926_sweetthing,231.86,103,4|4,Pop,"[  0.2727275  19.4924035  38.1295555  75.4038595  94.0410115 121.9967395
 140.6338915 168.5896195]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0927_swing,218.63,75,4|4,Hip-Hop,"[1.000e-01 1.290e+01 3.530e+01 6.410e+01 8.980e+01 1.153e+02 1.409e+02
 1.665e+02 1.921e+02]",['intro' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse' 'outro']
0928_takeabow,384.441,140,4|4,Dance/Electronic,"[6.52173750e-02 1.37794894e+01 5.49758767e+01 8.92079854e+01
 1.02922257e+02 1.44118645e+02 2.46922113e+02 3.01779201e+02
 3.42975589e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'verse' 'chorus'
 'outro']"
0929_takeovercontrolext,372.415,130,4|4,Dance/Electronic,"[7.50000000e-02 2.96134320e+01 5.91518640e+01 8.86902960e+01
 1.45921008e+02 1.62536376e+02 1.77305592e+02 2.06844024e+02
 2.36382456e+02 2.80690104e+02 3.08382384e+02 3.39766968e+02]","['intro' 'verse' 'verse' 'chorus' 'chorus' 'chorus' 'verse' 'chorus'
 'transition' 'outro' 'outro' 'outro']"
0930_takeyourtime,229.193,130,4|4,Dance/Electronic,"[2.67856875e-02 2.95652177e+01 5.91036497e+01 8.12574737e+01
 1.10795906e+02 1.25565122e+02 1.53286248e+02 1.69872770e+02
 1.84670832e+02 1.99411202e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'transition'
 'chorus' 'outro']"
0931_takeyouthere,236.644,115,4|4,Pop,"[6.52173750e-02 1.67608654e+01 5.02173788e+01 8.35434574e+01
 1.16934753e+02 1.50326049e+02 1.83717345e+02 2.00412993e+02]",['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0932_tattoo,231.232,84,4|4,Pop,"[5.00000000e-02 2.29071520e+01 5.71928800e+01 9.14786080e+01
 1.14425046e+02 1.48621488e+02 1.74335784e+02 2.20050088e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0933_teardropsonmyguitar,178.995,100,4|4,Pop,[  0.3  29.1  57.9  77.1 105.9 134.7 163.5],['verse' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'outro']
0934_teenagedreamkaskade,300.778,127,4|4,Dance/Electronic,"[7.50000000e-02 3.85512000e+00 1.89756000e+01 3.40960800e+01
 4.92165600e+01 6.43370400e+01 7.94575200e+01 9.46370644e+01
 1.09757544e+02 1.22928900e+02 1.39939440e+02 1.55059920e+02
 1.64510220e+02 1.79630700e+02 1.94751180e+02 2.09871660e+02]","['intro' 'verse' 'verse' 'chorus' 'chorus' 'chorus' 'verse' 'chorus'
 'chorus' 'chorus' 'bridge' 'transition' 'chorus' 'chorus' 'bridge'
 'outro']"
0936_tequieroacoustic,194.577,84,4|4,Pop,"[8.92857500e-02 2.29464378e+01 4.58035898e+01 6.87500275e+01
 9.15178937e+01 1.14375046e+02 1.25803622e+02 1.48660774e+02
 1.60178635e+02 1.71607212e+02 1.82946502e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'bridge' 'chorus' 'outro'
 'chorus' 'outro' 'outro']"
0937_thatsnotmyname,208.669,145,4|4,Pop,"[  0.         0.759494   7.380182  20.621558  36.345692  62.828444
  91.793954 118.276706 144.759458 171.24221 ]","['silence' 'intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge'
 'outro' 'outro']"
0938_thebusiness,230.866,67,4|4,Hip-Hop,"[7.21153750e-02 1.54104674e+01 4.42826594e+01 5.78164994e+01
 8.03728994e+01 1.16463139e+02 1.29996979e+02 1.59771427e+02
 1.74207523e+02 1.88643619e+02 2.17515811e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'bridge' 'transition' 'outro']"
0939_thecure,202.368,144,4|4,Pop,"[  0.352941  13.684429  27.015917  40.347405  53.678893  60.344637
  73.676125  87.007613 100.339101 113.670589 127.002077 140.333565
 153.665053 166.996541]","['intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'verse' 'chorus'
 'verse' 'verse' 'chorus' 'chorus' 'chorus' 'outro']"
0940_thehousethatbuiltme,246.475,81,4|4,Country,"[1.36363750e-01 1.79141478e+01 4.45808238e+01 6.82845358e+01
 8.90252837e+01 1.06803068e+02 1.27543816e+02 1.51247528e+02
 1.69025312e+02 1.83840132e+02 2.04580880e+02]","['intro' 'verse' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus'
 'bridge' 'verse' 'chorus']"
0941_theocean,186.603,212,4|4,Pop,"[  0.         0.685714   9.738034  18.790354  27.842674  36.894994
  45.947314  57.262714  66.315034  75.346394  84.394458 102.490586
 113.800666 130.765786 148.861914 168.08905 ]","['silence' 'intro' 'verse' 'verse' 'verse' 'chorus' 'silence' 'verse'
 'verse' 'verse' 'chorus' 'silence' 'verse' 'chorus' 'chorus' 'outro']"
0943_thetheayer,268.253,129,4|4,Hip-Hop,"[7.50000000e-02 1.50168515e+01 2.99587030e+01 4.47261360e+01
 5.96098480e+01 7.44935600e+01 8.93772720e+01 1.04260984e+02
 1.19144696e+02 1.34086548e+02 1.48912120e+02 1.63853972e+02
 1.86121400e+02 2.01005112e+02 2.15888824e+02 2.23388819e+02
 2.38214392e+02 2.53098104e+02]","['intro' 'intro' 'intro' 'intro' 'chorus' 'verse' 'verse' 'chorus'
 'chorus' 'verse' 'verse' 'chorus' 'transition' 'transition' 'transition'
 'chorus' 'outro' 'outro']"
0945_thewayiareradio,196.355,115,4|4,Pop,"[  0.         8.        24.739328  41.478656  58.217984  74.957312
  91.69664  108.435968 125.175296 141.914624 158.653952 175.39328 ]","['silence' 'intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'verse'
 'chorus' 'chorus' 'chorus' 'outro']"
0946_thinkingofyou,237.193,73,4|4,Pop,"[  0.         0.923077  41.739427  76.025161 116.841511 142.963975
 169.086439 195.208903]",['silence' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0947_thiskiss,229.193,128,4|4,Pop,"[1.76470500e-01 1.47077205e+01 4.42389705e+01 5.97077205e+01
 9.67389705e+01 1.26738971e+02 1.42207720e+02 1.72207720e+02
 1.87207720e+02 2.17207720e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus' 'outro']"
0948_thislove,204.8,95,4|4,Pop,"[1.00000000e-01 2.02999040e+01 4.04998080e+01 6.07786179e+01
 7.07996640e+01 9.09995680e+01 1.11199472e+02 1.21299424e+02
 1.41499328e+02 1.61699232e+02 1.81899136e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'chorus' 'chorus' 'outro']"
0949_throwitinthebag,230.552,86,4|4,Hip-Hop,"[8.84433750e-02 1.69198286e+01 2.79954034e+01 3.91581874e+01
 5.03209714e+01 7.26465394e+01 9.49721074e+01 1.17297675e+02
 1.39623243e+02 1.62036021e+02 1.84274379e+02 2.06599947e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus' 'verse' 'verse'
 'chorus' 'verse' 'chorus']"
0951_thunder,237.638,75,4|4,Pop,"[  0.352941  35.552941  70.752941 109.152941 141.152941 157.152941
 169.952941 195.552941]",['verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus' 'outro']
0952_tiktok,198.734,120,4|4,Pop,"[  0.2608695  16.2608695  32.2608695  62.2608695  96.2608695 126.2608695
 164.2608695]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0953_tilltheworldends2,236.566,128,4|4,Pop,"[5.85937500e-02 7.55859375e+00 3.75585938e+01 8.25585938e+01
 1.27558594e+02 1.72558594e+02 1.85683594e+02 1.91308594e+02
 2.06308594e+02 2.21308594e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'transition' 'silence'
 'transition' 'chorus' 'outro']"
0954_timeaftertimevan,202.185,137,4|4,Dance/Electronic,"[  0.6       12.862768  39.140128  65.417488  93.446672 107.461264
 131.9868   160.015984 170.526928]","['intro' 'verse' 'verse' 'chorus' 'bridge' 'verse' 'chorus' 'transition'
 'chorus']"
0955_tinylittlebows,201.871,120,4|4,Pop,"[8.82352500e-02 1.60882353e+01 4.00882352e+01 7.60882352e+01
 1.00088235e+02 1.32088235e+02 1.52088235e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'transition' 'chorus']
0956_tonightimgettingoveryou,219.545,126,4|4,Pop,"[  0.3       2.20476  32.68092  63.15708  93.63324 124.1094  154.58556
 185.06172]",['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus' 'chorus']
0958_turnmeup,224.46,124,4|4,Pop,"[  0.2142855   7.9562215  38.9239655  54.4078375  85.3755815 116.3433255
 131.8271975 162.7949415 178.2788135 209.2465575]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'silence' 'chorus' 'outro']"
0959_turnthisclubaround,270.345,128,4|4,Pop,"[5.85937500e-02 3.00585938e+01 6.00585938e+01 9.01171875e+01
 1.05058594e+02 1.35058594e+02 1.65117188e+02 1.80058594e+02
 1.95058594e+02 2.40058594e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'verse' 'chorus' 'outro']"
0960_umbrella,252.096,87,4|4,Hip-Hop,"[6.25000000e-02 1.10969800e+01 3.31659400e+01 5.52349000e+01
 9.94590269e+01 1.21441780e+02 1.65579700e+02 1.87734867e+02
 2.31872787e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0961_unfaithfulfemme,213.323,132,4|4,Dance/Electronic,"[5.76922500e-02 1.46031322e+01 2.92053904e+01 4.36940123e+01
 5.82394522e+01 7.27848922e+01 8.73303322e+01 1.16421212e+02
 1.23693932e+02 1.38239372e+02 1.52841630e+02 1.67330252e+02
 1.96421132e+02]","['intro' 'verse' 'verse' 'verse' 'transition' 'transition' 'chorus'
 'silence' 'transition' 'verse' 'silence' 'chorus' 'outro']"
0962_usagainsttheworldjason,315.785,140,4|4,Dance/Electronic,"[6.81818750e-02 2.74967259e+01 8.23538139e+01 1.23496630e+02
 1.78782289e+02 2.05782262e+02 2.33210806e+02 2.60639350e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0964_wakingupinvegas,197.191,131,4|4,Pop,"[  0.           5.41041587  47.54779587  62.20427588  89.68517587
 104.39890775 128.15843588 142.81491587 157.47139588 179.57061963]","['silence' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'silence' 'chorus'
 'outro' 'outro']"
0965_wakingupinvegascalvin,271.704,131,4|4,Dance/Electronic,"[  0.277778  16.766318  44.247218  51.575458  80.888418 110.201378
 137.682278 146.842578 176.155538 205.468498 234.781458 242.109698]","['intro' 'verse' 'silence' 'transition' 'chorus' 'verse' 'silence'
 'transition' 'chorus' 'bridge' 'silence' 'chorus']"
0966_wakingupinvegascalvinh,219.467,131,4|4,Dance/Electronic,"[1.07142750e-01 2.94201028e+01 3.67483427e+01 5.14048228e+01
 6.60613027e+01 9.53742627e+01 1.02702503e+02 1.17358983e+02
 1.32015463e+02 1.46671943e+02 1.76099406e+02 1.83313143e+02
 1.97969623e+02 2.12740606e+02]","['verse' 'silence' 'intro' 'chorus' 'verse' 'silence' 'transition'
 'chorus' 'chorus' 'transition' 'silence' 'chorus' 'chorus' 'outro']"
0967_walkingonadream,407.9980000000001,127,4|4,Dance/Electronic,"[6.81818750e-02 3.03044059e+01 6.05406299e+01 7.56587419e+01
 1.21013078e+02 1.66367414e+02 2.57076086e+02 3.93028677e+02]","['intro' 'intro' 'transition' 'transition' 'silence' 'silence' 'silence'
 'outro']"
0968_walltowall,220.8,94,4|4,Hip-Hop,"[  0.         1.084338  21.509874  41.93541   62.360946  82.786482
 103.212018 123.637554 144.06309  164.488626 179.807778 200.233314]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'bridge'
 'chorus' 'chorus' 'outro' 'outro']"
0969_webelongtogether,197.845,70,4|4,Pop,"[8.33333750e-02 2.15119084e+01 4.89404844e+01 6.26547724e+01
 9.00833484e+01 1.17511924e+02 1.44940500e+02 1.58654788e+02
 1.86083364e+02]",['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'verse' 'chorus' 'outro']
0970_whataboutnow,249.69,81,4|4,Pop,"[7.50000000e-02 6.00092800e+00 2.67416760e+01 5.04453880e+01
 8.00750280e+01 8.60009560e+01 1.09704668e+02 1.39334308e+02
 1.74149135e+02 1.98593588e+02 2.20815818e+02 2.37112120e+02]","['intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'bridge'
 'outro' 'chorus' 'outro' 'outro']"
0971_whatayawantfromme,224.748,93,4|4,Pop,"[4.03225625e-02 1.03628986e+01 3.10080506e+01 5.16532026e+01
 8.00402866e+01 1.11008015e+02 1.39395099e+02 1.60040251e+02
 1.70362827e+02 1.91088624e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'transition'
 'chorus' 'outro']"
0972_whatchasay,220.068,72,4|4,Hip-Hop,"[6.25000000e-02 1.75624930e+01 4.42291490e+01 5.75624770e+01
 8.42291330e+01 1.10895789e+02 1.24229117e+02 1.50895773e+02
 1.77562429e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'outro']"
0973_whateverittakes,204.956,75,4|4,Pop,"[  0.267857  13.067857  32.267857  45.067857  80.267857  99.467857
 112.267857 137.867857 163.467857 176.267857]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'outro' 'outro']"
0974_whateveryoulike,220.094,75,4|4,Hip-Hop,"[  0.          12.88333337  25.68333338  38.48333338  51.28333337
  64.08333337  76.88333338  89.68333338 102.48333338 115.28333337
 128.08333337 140.88333338 153.68333337 166.48333338 179.38333338
 192.08333337 204.88333338]","['intro' 'chorus' 'chorus' 'verse' 'verse' 'chorus' 'chorus' 'verse'
 'verse' 'verse' 'verse' 'chorus' 'chorus' 'verse' 'verse' 'chorus'
 'chorus']"
0977_wheelsnow,219.493,140,4|4,Pop,"[  0.2173915  13.9316635  41.3602075  68.7887515  82.5030235 109.9315675
 137.3601115 144.2172475 178.5029275]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'chorus']"
0978_whenigrowup,234.186,118,4|4,Pop,"[  0.230769   9.85102   26.053548  42.256076  58.458604  74.661132
  90.86366  107.066188 123.268716 139.471244 155.673772 171.8763
 188.078828 204.281356 212.38262 ]","['intro' 'verse' 'verse' 'chorus' 'chorus' 'verse' 'verse' 'chorus'
 'chorus' 'bridge' 'chorus' 'chorus' 'chorus' 'chorus' 'outro']"
0979_whenlovetakesover,184.903,130,4|4,Pop,"[8.82352500e-02 7.47284325e+00 2.22997515e+01 3.70112752e+01
 5.17804912e+01 6.65497072e+01 8.13189232e+01 9.60881392e+01
 1.10857355e+02 1.25684264e+02 1.69934219e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'verse' 'chorus' 'silence'
 'bridge' 'outro' 'outro']"
